file_path,label
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-260.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-195.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-355.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-138.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-124.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-105.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-057.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-334.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-176.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-111.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-029.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-285.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-110.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-084.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-011.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-029.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-084.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-066.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-121.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-247.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-021.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-017.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-370.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-158.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-252.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-176.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-305.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-036.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-386.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-031.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-003.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-638.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-051.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-092.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-059.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-740.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-317.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-315.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-106.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-357.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-139.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-720.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-748.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-277.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-283.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-910.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-094.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-704.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-013.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-744.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-083.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-151.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-061.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-033.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-339.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-246.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-068.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-937.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-257.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2-921.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-097.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-138.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-002.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-046.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-135.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-275.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-060.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-068.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-085.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-042.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-067.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-213.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-367.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-001.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-010.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-381.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-341.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-279.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-493.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-156.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-130.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-070.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-115.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-005.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-040.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-073.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-331.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-106.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-129.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-089.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-029.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-345.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-135.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-065.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-188.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-116.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-133.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-047.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-048.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-013.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-150.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-961.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-626.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-248.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-301.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-029.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-099.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-618.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-015.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-269.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-063.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-223.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-004.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-140.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-066.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-029.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-008.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-066.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-012.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-036.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-048.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-067.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-191.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-241.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-622.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-217.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-204.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-009.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-162.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-111.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-189.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-045.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-101.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-096.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-051.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-041.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-333.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-006.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-209.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-901.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-359.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-045.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-293.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-376.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-146.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-073.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-168.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-374.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-006.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-100.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-262.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-074.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-757.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-024.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-273.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-190.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-847.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-071.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-007.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-030.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-352.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-049.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-007.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-212.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-063.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-042.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-676.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-123.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-435.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm_g2_-085.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-018.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-001.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-245.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-150.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-038.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-023.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-075.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-010.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-085.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-454.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-068.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-002.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-060.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-348.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-597.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-658.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-913.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-060.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-011.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-030.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-015.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-019.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-153.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-149.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-052.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-039.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-010.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-041.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-025.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-102.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-407.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-922.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-932.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-835.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-141.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-044.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-315.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-078.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-216.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/mist-147.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-107.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-329.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-082.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-028.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/dusttornado-004.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-048.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-033.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-083.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/sand_storm-062.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-006.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/snow_storm-162.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-050.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-580.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-010.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-120.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-037.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/haze-002.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-076.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/foggy-034.jpg,metereology
/workspace/fl-blockchain/fl_blockchain/Dataset/tratado/metereology/rain_storm-150.jpg,metereology
